timestamp_utc,predicted_activepower_ev_1,persist
2019-12-19 01:30:00+00:00,28.542004,30.221738559524397
2019-12-19 01:45:00+00:00,27.82787,29.2713818713633
2019-12-19 02:00:00+00:00,27.058636,29.0796913005281
2019-12-19 02:15:00+00:00,26.209908,27.9451405828077
2019-12-19 02:30:00+00:00,25.254354,28.4316021405504
2019-12-19 02:45:00+00:00,24.195204,26.6301482824584
2019-12-19 03:00:00+00:00,23.064148,24.481923286798395
2019-12-19 03:15:00+00:00,21.902988,21.9222963434527
2019-12-19 03:30:00+00:00,20.74791,21.995872495959897
2019-12-19 03:45:00+00:00,19.622349,21.0040930562681
2019-12-19 04:00:00+00:00,18.536674,22.0576080742411
2019-12-19 04:15:00+00:00,17.491552,20.4307254538473
2019-12-19 04:30:00+00:00,16.482569,18.6400794381676
2019-12-19 04:45:00+00:00,15.504744,18.322538751149303
2019-12-19 05:00:00+00:00,14.556074,17.6098240699317
2019-12-19 05:15:00+00:00,13.639748,15.1959276557609
2019-12-19 05:30:00+00:00,12.765022,14.808355483824801
2019-12-19 05:45:00+00:00,11.946556,14.818878790244801
2019-12-19 06:00:00+00:00,11.202171,14.763972183522402
2019-12-19 06:15:00+00:00,10.54915,11.858984017121301
2019-12-19 06:30:00+00:00,9.999849,11.1755601752231
2019-12-19 06:45:00+00:00,9.557985,9.820702850038481
2019-12-19 07:00:00+00:00,9.216917,9.00094853365897
2019-12-19 07:15:00+00:00,8.960496,9.068779728389881
2019-12-19 07:30:00+00:00,8.765883,9.0355617733274
2019-12-19 07:45:00+00:00,8.607174,9.92350698432797
2019-12-19 08:00:00+00:00,8.458629,10.2843852916882
2019-12-19 08:15:00+00:00,8.29695,8.149108672274389
2019-12-19 08:30:00+00:00,8.102547,9.88592575210891
2019-12-19 08:45:00+00:00,7.8601065,7.46226144625929
2019-12-19 09:00:00+00:00,7.5588675,7.31902175824922
2019-12-19 09:15:00+00:00,7.1928706,7.13595274181401
2019-12-19 09:30:00+00:00,6.761338,7.179643217891849
2019-12-19 09:45:00+00:00,6.2689853,6.29431813277121
2019-12-19 10:00:00+00:00,5.7260003,5.046598467339599
2019-12-19 10:15:00+00:00,5.1474514,2.8768988218727998
2019-12-19 10:30:00+00:00,4.5518756,0.8887004196207521
2019-12-19 10:45:00+00:00,3.9592466,0.704871372739239
2019-12-19 11:00:00+00:00,3.388673,0.678103679367438
2019-12-19 11:15:00+00:00,2.8563595,0.704535044628644
2019-12-19 11:30:00+00:00,2.3742554,0.0
2019-12-19 11:45:00+00:00,1.9495662,0.0
2019-12-19 12:00:00+00:00,1.5850451,0.0
2019-12-19 12:15:00+00:00,1.2797742,0.0
2019-12-19 12:30:00+00:00,1.0301516,0.0
2019-12-19 12:45:00+00:00,0.8308647,0.0616414973470968
2019-12-19 13:00:00+00:00,0.67570555,0.71562152563013
2019-12-19 13:15:00+00:00,0.55819285,0.744204633491835
2019-12-19 13:30:00+00:00,0.47201163,0.743399967542125
2019-12-19 13:45:00+00:00,0.4112987,0.743062781218624
2019-12-19 14:00:00+00:00,0.3707875,0.7342134748207471
2019-12-19 14:15:00+00:00,0.3458902,0.736250816984859
2019-12-19 14:30:00+00:00,0.3326943,0.517676304747799
2019-12-19 14:45:00+00:00,0.3279256,0.0256705938567382
2019-12-19 15:00:00+00:00,0.32890034,0.0
2019-12-19 15:15:00+00:00,0.3334435,0.0
2019-12-19 15:30:00+00:00,0.33981594,0.0
2019-12-19 15:45:00+00:00,0.34663352,0.0
2019-12-19 16:00:00+00:00,0.35280672,0.0
2019-12-19 16:15:00+00:00,0.35745704,0.0
2019-12-19 16:30:00+00:00,0.35986942,0.0
2019-12-19 16:45:00+00:00,0.35943446,0.0
2019-12-19 17:00:00+00:00,0.35558993,0.0
2019-12-19 17:15:00+00:00,0.3477924,0.0
2019-12-19 17:30:00+00:00,0.33546993,0.0
2019-12-19 17:45:00+00:00,0.31798032,0.0
2019-12-19 18:00:00+00:00,0.2945908,0.0
2019-12-19 18:15:00+00:00,0.26444653,0.0
2019-12-19 18:30:00+00:00,0.22654787,0.0
2019-12-19 18:45:00+00:00,0.17973882,0.0
2019-12-19 19:00:00+00:00,0.122703254,0.0
2019-12-19 19:15:00+00:00,0.05404113,0.0
2019-12-19 19:30:00+00:00,0.0,0.0
2019-12-19 19:45:00+00:00,0.0,0.402144700135094
2019-12-19 20:00:00+00:00,0.0,0.7787783827181929
2019-12-19 20:15:00+00:00,0.0,0.7883877443905859
2019-12-19 20:30:00+00:00,0.0,0.78820970409423
2019-12-19 20:45:00+00:00,0.0,0.787872637695676
2019-12-19 21:00:00+00:00,0.0,1.20274594790944
2019-12-19 21:15:00+00:00,0.0,1.5091252369051298
2019-12-19 21:30:00+00:00,0.0,2.8745750052421
2019-12-19 21:45:00+00:00,0.0,5.836937545689289
2019-12-19 22:00:00+00:00,0.0,8.56125922802346
2019-12-19 22:15:00+00:00,0.30993897,10.034700449599
2019-12-19 22:30:00+00:00,0.8638597,12.4240643980951
2019-12-19 22:45:00+00:00,1.6804625,16.2269621192306
2019-12-19 23:00:00+00:00,2.883464,23.6167099527043
2019-12-19 23:15:00+00:00,4.640927,29.967790544818
2019-12-19 23:30:00+00:00,7.1510305,31.821812192077104
2019-12-19 23:45:00+00:00,10.570859,32.6271467046317
