,timestamp_forecast_update,predicted_activepower_ev_1,persist,power
2019-09-14 02:30:00,,0.5054772,0.475532416781827,0.468146843074302
2019-09-14 02:45:00,,0.50439554,0.469676284473317,0.461786927520621
2019-09-14 03:00:00,,0.5033074,0.462606619043842,0.457648111578247
2019-09-14 03:15:00,,0.5022151,0.459926269512903,0.465833893479069
2019-09-14 03:30:00,,0.50111955,0.457623061582631,0.448179213235304
2019-09-14 03:45:00,,0.5000296,0.478318532960923,0.439211314804687
2019-09-14 04:00:00,,0.49896103,0.447668471658017,0.438597589912088
2019-09-14 04:15:00,,0.49790716,0.436839915219682,0.426608383676866
2019-09-14 04:30:00,,0.4968677,0.432182007701482,0.394595880945721
2019-09-14 04:45:00,,0.49585885,0.402787229512235,0.373377142992333
2019-09-14 05:00:00,,0.49488753,0.395618755766718,0.369103335406916
2019-09-14 05:15:00,,0.49395823,0.394654330935492,0.376161867505007
2019-09-14 05:30:00,,0.4930633,0.440662822884006,0.381735491529622
2019-09-14 05:45:00,,0.4921953,0.437584456756053,0.383443066230797
2019-09-14 06:00:00,,0.49136704,0.444427280558559,0.33644927445471
2019-09-14 06:15:00,,0.49058384,0.454139720525549,0.33652024944229
2019-09-14 06:30:00,,0.48981363,0.452418229160143,0.347027330936884
2019-09-14 06:45:00,,0.48906517,0.455921053547149,0.346952180950035
2019-09-14 07:00:00,,0.48832896,0.44731777171939,0.342717340024466
2019-09-14 07:15:00,,0.48759153,0.464774835331071,0.342099440132598
2019-09-14 07:30:00,,0.48684326,0.456882695045528,0.33335420832968
2019-09-14 07:45:00,,0.4860672,0.447102063423806,0.336713691075104
2019-09-14 08:00:00,,0.4852455,0.429710408134012,0.34720824757189
2019-09-14 08:15:00,,0.4843697,0.402000937983169,0.336670549415987
2019-09-14 08:30:00,,0.48342332,0.39339765615541,0.336202949497817
2019-09-14 08:45:00,,0.4823983,0.399466713426658,0.325292284740517
2019-09-14 09:00:00,,0.48129666,0.445192697091278,0.32275527685116
2019-09-14 09:15:00,,0.48009098,0.404248479256516,0.328679600814403
2019-09-14 09:30:00,,0.47878116,0.424943950634809,0.316967336197383
2019-09-14 09:45:00,,0.4773597,0.409046945083451,0.319384660774351
2019-09-14 10:00:00,,0.47583288,0.438951073183562,0.317848261043221
2019-09-14 10:15:00,,0.47420305,0.430797299610473,0.316442677955865
2019-09-14 10:30:00,,0.47245297,0.455194603674278,0.325702826335339
2019-09-14 10:45:00,,0.47061527,0.391862648090703,0.323849126659736
2019-09-14 11:00:00,,0.46868142,0.386656424001792,0.322204176947602
2019-09-14 11:15:00,,0.46668622,0.38437965773356,0.308763462633061
2019-09-14 11:30:00,,0.46460757,0.386745490652873,0.292078773886215
2019-09-14 11:45:00,,0.46247792,0.368176485569115,0.287063208097272
2019-09-14 12:00:00,,0.46029973,0.324082926618821,0.277988151352074
2019-09-14 12:15:00,,0.45807457,0.312092328717176,0.277954751357919
2019-09-14 12:30:00,,0.45582122,0.242545190887925,0.28003946765976
2019-09-14 12:45:00,,0.45353442,0.293309007004257,0.274154110356364
2019-09-14 13:00:00,,0.4512205,0.304612121692879,0.275275793493403
2019-09-14 13:15:00,,0.44887254,0.302434163740688,0.276930484870498
2019-09-14 13:30:00,,0.44649515,0.313664911775307,0.274492285297183
2019-09-14 13:45:00,,0.44407725,0.309904629100023,0.274591093613225
